fecha_hora,tramites_online,cpu_usage,ram_usage,storage_usage,input_bytes,output_bytes
2025-07-16 05:00,46,13.86,1.0,310.05,16913530,17825792
2025-07-16 05:30,42,10.0,7.54,791.02,30880563,19461570
2025-07-16 06:00,36,46.63,11.31,373.98,8629780,1048576
2025-07-16 06:30,31,22.18,14.19,306.46,14396948,28689039
2025-07-16 07:00,42,54.61,11.74,386.91,33533460,52323942
2025-07-16 07:30,29,28.09,1.0,341.73,43473960,11502878
2025-07-16 08:00,18,42.4,14.92,800.09,7560232,22554869
2025-07-16 08:30,48,59.15,10.95,293.21,2694840,26466058
2025-07-16 09:00,115,65.8,10.86,603.63,32348569,47301263
2025-07-16 09:30,77,21.27,12.91,472.82,47867494,5242880
2025-07-16 10:00,118,62.47,1.0,676.27,46158315,37738250
2025-07-16 10:30,52,37.46,9.15,708.2,16085155,34445721
2025-07-16 11:00,65,54.47,2.76,442.23,8378122,1048576
2025-07-16 11:30,52,24.54,5.07,413.56,2191523,1048576
2025-07-16 12:00,48,52.58,12.51,301.03,5358223,21831352
2025-07-16 12:30,12,64.66,8.61,426.44,38461767,11859394
2025-07-16 13:00,20,23.38,9.09,741.21,35347496,12907970
2025-07-16 13:30,23,33.13,6.24,718.14,61446553,40181432
2025-07-16 14:00,46,31.82,12.48,429.53,6448742,37685821
2025-07-16 14:30,97,50.46,3.59,761.28,17762877,30775705
2025-07-16 15:00,72,10.0,7.37,870.61,1048576,46430945
2025-07-16 15:30,102,33.49,16.18,625.16,21107834,1048576
2025-07-16 16:00,73,66.4,6.64,361.11,24714936,15550382
2025-07-16 16:30,82,50.7,6.12,521.92,29664215,13358858
2025-07-16 17:00,45,55.46,16.16,536.89,46053457,11513364
2025-07-16 17:30,49,63.01,1.0,287.76,24903680,43358617
2025-07-16 18:00,42,62.14,1.0,647.71,2118123,1625292
2025-07-16 18:30,20,65.22,17.45,488.82,3659530,2527068
2025-07-16 19:00,56,29.85,1.0,502.21,34225520,32820428
2025-07-16 19:30,34,87.65,11.69,812.15,13526630,1048576
2025-07-16 20:00,22,63.81,5.67,517.89,33197916,19744686
2025-07-16 20:30,54,53.02,14.48,315.45,22408069,29926359
2025-07-16 21:00,52,32.04,2.95,307.05,9363783,5012193
2025-07-16 21:30,20,25.75,9.99,378.83,25060966,1048576
2025-07-16 22:00,10,54.18,8.0,360.0,32946257,1048576
2025-07-16 22:30,45,60.47,16.15,804.82,31457280,27525120
2025-07-16 23:00,56,30.44,9.49,525.81,26654801,25889341
2025-07-16 23:30,35,60.25,6.77,234.13,43148902,13610516
2025-07-17 00:00,15,44.05,8.53,883.84,18496880,9583984
2025-07-17 00:30,46,33.86,6.97,578.2,4938792,21065891
2025-07-17 01:00,28,49.62,1.0,754.64,1048576,8210350
2025-07-17 01:30,22,82.71,10.17,273.62,31446794,1048576
2025-07-17 02:00,41,21.63,6.66,418.75,11010048,31792824
2025-07-17 02:30,46,38.36,4.93,556.52,18014535,15256780
2025-07-17 03:00,49,49.64,8.86,463.87,5001707,33533460
2025-07-17 03:30,34,39.52,16.05,613.2,43253760,3680501
2025-07-17 04:00,33,28.09,23.97,505.76,54683238,35158753
2025-07-17 04:30,32,60.98,1.0,661.02,19881000,6543114
2025-07-17 05:00,25,68.25,8.9,638.74,34749808,7193231
2025-07-17 05:30,44,72.38,14.28,193.9,28458352,29821501
2025-07-17 06:00,43,67.72,2.27,470.8,10538188,1048576
2025-07-17 06:30,53,74.71,12.75,654.08,15309209,25973227
2025-07-17 07:00,28,43.09,12.91,158.07,18790481,13432258
2025-07-17 07:30,27,44.83,8.48,392.39,34707865,29831987
2025-07-17 08:00,16,33.43,14.16,599.97,7434403,32956743
2025-07-17 08:30,54,60.28,10.78,452.98,25553797,31729909
2025-07-17 09:00,100,27.73,1.0,384.68,14292090,23320330
2025-07-17 09:30,34,39.3,8.49,808.45,19283312,30230446
2025-07-17 10:00,107,69.3,15.38,764.44,9793699,10580131
2025-07-17 10:30,75,83.86,9.53,596.62,29548871,17301504
2025-07-17 11:00,103,15.05,9.05,519.58,29811015,13925089
2025-07-17 11:30,91,53.38,1.44,100.0,36815503,1048576
2025-07-17 12:00,22,64.67,1.0,458.96,8514437,46252687
2025-07-17 12:30,26,43.28,16.59,347.53,1048576,29318184
2025-07-17 13:00,3,20.72,10.44,303.73,48968499,31625052
2025-07-17 13:30,49,43.62,10.02,508.31,22041067,30482104
2025-07-17 14:00,91,33.7,21.66,772.06,58552483,16032727
2025-07-17 14:30,45,22.38,18.26,379.66,52974059,54001664
2025-07-17 15:00,40,63.42,12.1,796.63,27818721,15665725
2025-07-17 15:30,108,82.29,1.0,403.75,8378122,20017315
2025-07-17 16:00,48,68.53,12.25,100.0,4362076,19681771
2025-07-17 16:30,74,86.33,4.15,225.78,23980933,8178892
2025-07-17 17:00,43,42.62,5.92,409.25,32453427,15760097
2025-07-17 17:30,45,83.3,1.0,178.7,14837350,15036579
2025-07-17 18:00,41,29.65,15.86,433.73,15476981,6207569
2025-07-17 18:30,50,75.14,4.64,420.56,1048576,8587837
2025-07-17 19:00,46,75.5,15.82,603.24,30775705,50258247
2025-07-17 19:30,29,51.11,2.84,373.56,31625052,1048576
2025-07-17 20:00,26,62.4,16.09,640.22,19723714,49052385
2025-07-17 20:30,32,39.55,2.59,475.08,43211816,18905825
2025-07-17 21:00,42,58.27,9.37,100.0,20845690,1048576
2025-07-17 21:30,17,33.96,14.38,459.22,30440161,29181870
2025-07-17 22:00,27,55.26,14.03,453.13,16619929,32956743
2025-07-17 22:30,42,52.27,16.68,355.93,28730982,20573061
2025-07-17 23:00,28,71.44,12.07,100.0,21170749,12761169
2025-07-17 23:30,35,31.87,5.09,100.0,36584816,13673431
2025-07-18 00:00,26,54.19,2.3,547.54,28888268,15906897
2025-07-18 00:30,45,61.88,7.4,488.02,10391388,12383682
2025-07-18 01:00,18,48.77,6.8,573.74,29748101,46630174
2025-07-18 01:30,11,46.69,5.11,241.07,2558525,13463715
2025-07-18 02:00,33,34.9,1.05,748.55,23655874,30146560
2025-07-18 02:30,34,55.43,21.9,979.96,37958451,6469713
2025-07-18 03:00,12,27.2,12.96,510.45,15644753,19901972
2025-07-18 03:30,41,66.23,11.15,245.03,13107200,25218252
2025-07-18 04:00,46,17.12,10.81,942.36,15760097,14711521
2025-07-18 04:30,32,76.78,8.06,518.57,29685186,5515509
2025-07-18 05:00,10,22.39,1.0,1000.0,35494297,21181235
2025-07-18 05:30,27,79.35,1.0,578.78,38587596,15246295
2025-07-18 06:00,43,25.28,8.66,466.51,1048576,47322234
2025-07-18 06:30,33,71.28,7.07,768.06,17385390,1499463
2025-07-18 07:00,22,58.7,15.32,460.64,18779996,8430551
2025-07-18 07:30,21,10.77,4.27,361.62,18821939,37308334
2025-07-18 08:00,37,64.48,1.0,600.64,2610954,10978590
2025-07-18 08:30,41,92.94,14.04,393.17,20268974,70999080
2025-07-18 09:00,59,44.8,5.13,511.57,48999956,44606423
2025-07-18 09:30,72,50.13,7.22,757.87,4938792,1048576
2025-07-18 10:00,105,66.37,6.52,511.2,33365688,37748736
2025-07-18 10:30,54,66.24,8.78,803.39,19860029,15162408
2025-07-18 11:00,50,78.75,1.0,270.75,5683281,22712156
2025-07-18 11:30,69,58.48,7.79,630.84,22596812,19482542
2025-07-18 12:00,18,14.93,6.74,714.63,38293995,26182942
2025-07-18 12:30,9,16.69,10.84,482.74,17385390,42383441
2025-07-18 13:00,16,76.4,12.26,248.65,34540093,1719664
2025-07-18 13:30,11,88.35,7.72,466.67,22544384,32474398
2025-07-18 14:00,93,70.28,1.0,694.16,29213327,25448939
2025-07-18 14:30,92,32.3,2.28,288.02,24305991,16053698
2025-07-18 15:00,106,26.41,11.22,651.69,1048576,25081937
2025-07-18 15:30,66,56.16,19.26,359.46,24442306,16693329
2025-07-18 16:00,112,54.26,1.0,810.37,11995709,8902410
2025-07-18 16:30,48,84.7,2.68,348.41,9122611,28133294
2025-07-18 17:00,21,38.47,3.27,243.82,3208642,30398218
2025-07-18 17:30,12,43.55,15.17,704.83,17196646,11523850
2025-07-18 18:00,56,40.81,6.94,455.63,48601497,22387097
2025-07-18 18:30,19,43.53,11.75,100.0,1048576,26476544
2025-07-18 19:00,25,65.1,10.6,426.51,1048576,17972592
2025-07-18 19:30,8,66.53,1.55,563.43,24714936,59768832
2025-07-18 20:00,23,47.94,1.0,327.4,30807162,22544384
2025-07-18 20:30,46,47.35,12.41,527.3,29643243,1048576
2025-07-18 21:00,28,79.37,8.18,432.69,5337251,11765022
2025-07-18 21:30,40,95.0,12.65,667.56,15634268,10989076
2025-07-18 22:00,43,36.08,5.58,694.47,10842275,28636610
2025-07-18 22:30,20,64.33,1.0,609.31,16200499,35609640
2025-07-18 23:00,18,28.61,12.95,302.81,24631050,19922944
2025-07-18 23:30,32,68.06,13.12,353.02,1048576,31373393
2025-07-19 00:00,41,47.29,16.99,863.08,24379392,50855936
2025-07-19 00:30,41,58.48,1.0,882.35,37486592,41911582
2025-07-19 01:00,21,71.16,1.0,227.34,37130076,1048576
2025-07-19 01:30,3,71.51,6.34,430.34,1048576,46137344
2025-07-19 02:00,19,85.84,9.17,100.0,21149777,21611151
2025-07-19 02:30,15,49.67,10.02,449.76,26120028,32925286
2025-07-19 03:00,29,55.58,10.86,251.92,32537313,2768240
2025-07-19 03:30,22,53.55,15.45,687.58,10653532,22995271
2025-07-19 04:00,51,36.16,4.45,423.87,21778923,42624614
2025-07-19 04:30,12,77.05,12.46,595.03,1048576,46074429
2025-07-19 05:00,43,33.19,1.84,477.09,25574768,21967667
2025-07-19 05:30,42,41.0,18.18,630.48,35494297,16242442
2025-07-19 06:00,24,30.55,1.0,555.76,46451916,24767365
2025-07-19 06:30,50,71.53,5.79,606.1,31876710,25543311
2025-07-19 07:00,34,66.49,2.66,291.59,37769707,17270046
2025-07-19 07:30,38,67.08,7.61,392.68,1048576,35431383
2025-07-19 08:00,12,45.17,6.65,607.96,42152755,1048576
2025-07-19 08:30,26,43.88,4.19,231.64,9909043,46965719
2025-07-19 09:00,117,55.81,6.72,616.2,21936209,2464153
2025-07-19 09:30,46,42.98,13.94,541.18,26120028,22607298
2025-07-19 10:00,91,52.23,14.97,285.42,29139927,36322672
2025-07-19 10:30,73,13.29,7.01,505.87,2663383,36742103
2025-07-19 11:00,66,41.11,10.58,967.46,27818721,17920163
2025-07-19 11:30,86,50.39,1.0,448.95,37968936,34393292
2025-07-19 12:00,41,48.85,1.0,532.32,41670410,35441868
2025-07-19 12:30,13,47.9,9.55,212.8,23498588,21674065
2025-07-19 13:00,10,63.07,9.95,356.61,21076377,20069744
2025-07-19 13:30,56,18.59,16.27,492.31,46860861,30681333
2025-07-19 14:00,41,77.09,10.79,488.83,8703180,28437381
2025-07-19 14:30,50,62.17,4.14,837.63,26235371,35934699
2025-07-19 15:00,71,46.22,1.0,217.7,15927869,13946060
2025-07-19 15:30,83,31.63,8.5,767.09,25742540,1048576
2025-07-19 16:00,85,58.17,13.36,603.41,1048576,39531315
2025-07-19 16:30,80,43.94,1.42,442.53,31488737,13390315
2025-07-19 17:00,8,74.33,10.83,867.49,15382609,28248637
2025-07-19 17:30,33,52.53,1.0,584.06,14071889,38010880
2025-07-19 18:00,25,17.11,3.27,183.48,1048576,7717519
2025-07-19 18:30,42,25.47,10.29,450.99,18014535,43736104
2025-07-19 19:00,17,35.5,9.41,541.98,3953131,39478886
2025-07-19 19:30,32,27.56,4.3,517.95,22124953,7633633
2025-07-19 20:00,11,44.9,11.94,432.8,35242639,13474201
2025-07-19 20:30,5,51.2,14.4,508.97,24022876,1048576
2025-07-19 21:00,20,10.0,11.67,751.43,25616711,1048576
2025-07-19 21:30,41,43.57,10.71,200.78,9143582,33659289
2025-07-19 22:00,56,84.17,5.56,597.35,28049408,13327400
2025-07-19 22:30,48,36.8,9.35,530.99,50373591,32201768
2025-07-19 23:00,9,31.67,3.45,471.93,12121538,27525120
2025-07-19 23:30,22,55.27,10.29,385.08,23624417,39447429
2025-07-20 00:00,39,15.19,10.06,651.75,22292725,41250979
2025-07-20 00:30,37,40.48,13.08,593.07,35567697,30209474
2025-07-20 01:00,18,36.17,13.41,100.0,27084718,34215034
2025-07-20 01:30,29,49.15,10.27,281.28,31908167,16808673
2025-07-20 02:00,29,73.1,7.35,966.25,12352225,1048576
2025-07-20 02:30,46,33.49,7.15,695.01,26738688,22764584
2025-07-20 03:00,17,28.87,6.9,257.74,26078085,1048576
2025-07-20 03:30,34,71.18,18.49,494.45,17007902,21013463
2025-07-20 04:00,45,26.17,1.0,842.39,24326963,13883146
2025-07-20 04:30,27,50.1,5.0,138.27,33218887,19545456
2025-07-20 05:00,19,22.75,14.57,698.25,29056040,1310720
2025-07-20 05:30,27,88.95,1.0,259.51,44124078,32128368
2025-07-20 06:00,2,32.01,1.56,640.94,1048576,21716008
2025-07-20 06:30,35,41.37,15.77,493.62,11010048,35053895
2025-07-20 07:00,29,77.7,6.3,288.42,28458352,1048576
2025-07-20 07:30,9,61.15,5.77,505.62,36867932,20426260
2025-07-20 08:00,13,49.61,5.96,617.95,44585451,61645783
2025-07-20 08:30,46,53.3,8.6,467.31,1048576,25144852
2025-07-20 09:00,56,38.54,11.47,369.78,35903242,23299358
2025-07-20 09:30,80,45.12,1.0,104.58,16001269,1048576
2025-07-20 10:00,115,15.86,12.6,627.35,26224885,48328867
2025-07-20 10:30,117,93.36,2.75,587.13,34330378,30618419
2025-07-20 11:00,71,44.28,9.42,747.4,22355640,21170749
2025-07-20 11:30,67,36.05,7.12,268.39,19943915,29328670
2025-07-20 12:00,18,10.0,9.85,400.89,1048576,41775267
2025-07-20 12:30,13,57.63,10.98,863.74,30974935,51768197
2025-07-20 13:00,28,46.09,1.0,392.46,37885050,1887436
2025-07-20 13:30,43,18.39,4.52,517.36,16934502,45267025
2025-07-20 14:00,66,10.05,6.06,384.8,17595105,15214837
2025-07-20 14:30,119,29.8,8.5,906.38,19818086,26078085
2025-07-20 15:00,67,78.65,5.93,751.4,1530920,18475909
2025-07-20 15:30,56,63.3,13.18,651.72,21254635,13023313
2025-07-20 16:00,62,36.19,15.73,459.32,9604956,24589107
2025-07-20 16:30,86,45.96,4.1,430.39,45455769,18696110
2025-07-20 17:00,35,52.39,1.0,658.42,31488737,10244587
2025-07-20 17:30,49,49.4,7.25,684.38,44553994,14145290
2025-07-20 18:00,4,53.5,1.0,254.13,23666360,1048576
2025-07-20 18:30,24,55.1,8.01,894.52,33711718,30146560
2025-07-20 19:00,32,10.0,19.51,244.69,45151682,28395438
2025-07-20 19:30,13,66.4,1.0,618.62,19220398,1048576
2025-07-20 20:00,19,34.09,14.14,530.83,13212057,1048576
2025-07-20 20:30,50,47.09,4.57,839.18,3533701,20405288
2025-07-20 21:00,27,64.87,10.06,702.7,55763271,32128368
2025-07-20 21:30,37,73.39,6.88,540.55,30219960,25081937
2025-07-20 22:00,21,53.53,3.86,331.22,9762242,38556139
2025-07-20 22:30,20,36.35,5.44,424.02,41408266,47972352
2025-07-20 23:00,27,58.51,9.73,837.24,3397386,29936844
2025-07-20 23:30,8,21.42,16.07,254.61,6878658,1048576
2025-07-21 00:00,18,36.85,11.9,693.11,24494735,29611786
2025-07-21 00:30,18,25.36,6.02,602.56,4645191,33103544
2025-07-21 01:00,42,35.41,11.06,100.0,15120465,13841203
2025-07-21 01:30,28,37.35,3.94,511.26,38084280,30240931
2025-07-21 02:00,12,44.27,1.0,436.9,20227031,37874565
2025-07-21 02:30,54,57.57,5.72,451.71,39499857,37968936
2025-07-21 03:00,40,65.81,3.25,610.87,19870515,4949278
2025-07-21 03:30,16,54.99,14.64,229.14,12614369,33942405
2025-07-21 04:00,32,40.21,10.27,241.42,1048576,1048576
2025-07-21 04:30,30,63.96,3.44,466.35,37738250,1048576
2025-07-21 05:00,25,12.3,14.46,494.61,9888071,23519559
2025-07-21 05:30,29,82.14,10.37,227.27,28479324,20971520
2025-07-21 06:00,27,53.01,10.46,468.87,18486394,5075107
2025-07-21 06:30,27,52.04,2.18,502.4,26895974,3732930
2025-07-21 07:00,49,65.62,4.14,412.67,21149777,26371686
2025-07-21 07:30,16,47.88,17.4,467.22,1048576,1048576
2025-07-21 08:00,9,41.74,13.66,449.2,25669140,38839255
2025-07-21 08:30,55,62.5,3.83,520.11,1048576,15655239
2025-07-21 09:00,95,75.3,3.43,567.12,6134169,37717278
2025-07-21 09:30,79,50.3,1.0,834.29,17532190,34225520
2025-07-21 10:00,78,55.4,5.91,402.18,11555307,33460060
2025-07-21 10:30,103,58.03,15.18,603.48,10412359,25658654
2025-07-21 11:00,78,66.21,13.9,759.52,14208204,54054092
2025-07-21 11:30,103,61.22,5.37,766.06,3313500,26843545
2025-07-21 12:00,34,46.73,12.72,100.0,30985420,1048576
2025-07-21 12:30,21,34.5,6.86,438.79,12331253,21495808
2025-07-21 13:00,11,42.81,1.0,292.36,17542676,42362470
2025-07-21 13:30,50,37.94,2.55,100.0,8996782,24977080
2025-07-21 14:00,93,43.37,12.81,688.13,14040432,17039360
2025-07-21 14:30,65,23.25,15.07,498.11,20688404,59842232
2025-07-21 15:00,82,59.79,17.28,658.84,31562137,16179527
2025-07-21 15:30,81,70.57,1.0,564.04,44553994,21013463
2025-07-21 16:00,102,74.85,4.05,517.69,29433528,45141196
2025-07-21 16:30,65,39.5,3.85,398.38,20258488,15214837
2025-07-21 17:00,33,27.84,1.97,240.48,44344279,38335938
2025-07-21 17:30,46,37.76,8.09,540.18,55679385,19629342
2025-07-21 18:00,13,48.04,10.31,534.47,25585254,17741905
2025-07-21 18:30,15,48.64,13.22,370.67,17658019,13799260
2025-07-21 19:00,49,67.22,8.7,445.75,30796677,30849105
2025-07-21 19:30,7,66.79,22.02,868.87,39478886,45329940
2025-07-21 20:00,9,15.8,8.42,762.83,23037214,7371489
2025-07-21 20:30,25,39.45,10.57,820.81,33166458,6060769
2025-07-21 21:00,52,70.09,7.16,428.98,36427530,6731857
2025-07-21 21:30,11,55.04,1.0,514.3,47762636,1048576
2025-07-21 22:00,30,64.88,7.9,700.88,23980933,14638120
2025-07-21 22:30,34,30.14,4.64,1000.0,32631685,1048576
2025-07-21 23:00,50,60.42,9.39,643.41,3019898,1394606
2025-07-21 23:30,46,56.88,11.34,590.09,31163678,36333158
2025-07-22 00:00,16,33.01,12.07,783.82,21390950,1048576
2025-07-22 00:30,58,41.55,5.74,511.25,1048576,30324817
2025-07-22 01:00,37,43.9,9.67,363.93,21107834,1048576
2025-07-22 01:30,21,46.94,13.94,582.03,25291653,30031216
2025-07-22 02:00,21,74.24,7.93,254.28,13201571,17710448
2025-07-22 02:30,21,64.8,7.37,445.61,1048576,1048576
2025-07-22 03:00,27,37.38,9.65,608.42,23246929,29706158
2025-07-22 03:30,23,49.1,1.0,228.18,28762439,35966156
2025-07-22 04:00,19,53.22,15.87,497.92,42792386,25711083
2025-07-22 04:30,6,44.64,10.04,1000.0,33753661,1048576
2025-07-22 05:00,24,46.34,14.37,317.02,16231956,10076815
2025-07-22 05:30,44,36.01,12.4,610.67,13568573,26350714
2025-07-22 06:00,7,61.09,10.44,214.49,48611983,47416606
2025-07-22 06:30,30,46.41,8.9,841.33,17196646,42509271
2025-07-22 07:00,7,18.27,5.54,950.06,1048576,19744686
2025-07-22 07:30,32,73.2,1.0,238.5,15938355,12226396
2025-07-22 08:00,43,47.89,1.95,216.37,26256343,40296775
2025-07-22 08:30,43,73.09,5.38,734.83,18926796,23173529
2025-07-22 09:00,98,53.04,1.0,829.42,5274337,1048576
2025-07-22 09:30,94,61.81,13.97,456.55,37853593,14638120
2025-07-22 10:00,45,36.66,1.0,177.89,23928504,27021803
2025-07-22 10:30,89,41.62,1.0,602.02,38702940,50509905
2025-07-22 11:00,47,10.0,17.1,421.32,4970250,11765022
2025-07-22 11:30,89,26.52,5.66,664.41,1048576,16284385
2025-07-22 12:00,45,52.71,25.77,692.18,22974300,48203038
2025-07-22 12:30,44,43.87,11.14,506.09,31121735,3051356
2025-07-22 13:00,38,85.82,10.6,468.85,16714301,24515706
2025-07-22 13:30,38,42.52,1.79,819.66,1048576,18381537
2025-07-22 14:00,71,50.77,6.38,677.14,39353057,15225323
2025-07-22 14:30,122,63.76,1.0,522.64,35022438,5746196
2025-07-22 15:00,68,33.01,1.0,768.93,16976445,38314967
2025-07-22 15:30,106,77.88,1.84,207.02,26633830,4928307
2025-07-22 16:00,53,30.18,10.88,412.65,44260392,16053698
2025-07-22 16:30,95,29.7,16.78,540.78,1048576,5976883
2025-07-22 17:00,54,19.28,1.0,886.2,15005122,1048576
2025-07-22 17:30,45,48.8,8.72,248.5,5473566,1048576
2025-07-22 18:00,33,59.85,4.18,340.5,40254832,35525754
2025-07-22 18:30,0,26.06,15.7,512.09,11880366,22879928
2025-07-22 19:00,19,23.08,7.48,833.23,49020928,1048576
2025-07-22 19:30,2,80.31,13.61,668.49,57147392,21778923
2025-07-22 20:00,12,52.44,1.0,626.21,27818721,34634465
2025-07-22 20:30,8,47.58,4.32,793.39,1048576,9028239
2025-07-22 21:00,32,71.76,1.0,953.32,33910947,9500098
2025-07-22 21:30,43,48.63,1.55,537.49,36039557,22439526
2025-07-22 22:00,8,17.96,7.61,254.29,31111249,1048576
2025-07-22 22:30,48,39.66,17.1,100.0,1048576,38860226
2025-07-22 23:00,40,26.77,3.75,563.0,13012828,18759024
2025-07-22 23:30,25,57.24,5.48,361.1,3491758,17836277
2025-07-23 00:00,17,18.13,17.27,514.79,10737418,15539896
2025-07-23 00:30,58,13.1,9.49,278.48,18748538,30534533
2025-07-23 01:00,51,46.94,4.3,694.09,16976445,43148902
2025-07-23 01:30,30,67.08,5.05,971.42,26266828,3292528
2025-07-23 02:00,35,72.8,1.0,556.72,23131586,6071255
2025-07-23 02:30,36,72.76,3.5,436.2,3711959,17322475
2025-07-23 03:00,40,43.41,24.43,545.63,25753026,10097786
2025-07-23 03:30,3,50.52,6.1,511.77,35567697,42509271
2025-07-23 04:00,46,66.04,5.5,731.04,1048576,4099932
2025-07-23 04:30,44,58.16,18.5,738.46,28846325,1048576
2025-07-23 05:00,25,72.9,1.0,657.5,1048576,31782338
2025-07-23 05:30,37,34.58,5.66,577.52,9604956,26854031
2025-07-23 06:00,3,73.73,12.31,677.42,2820669,27766292
2025-07-23 06:30,19,63.54,12.15,518.5,1048576,8787066
2025-07-23 07:00,29,54.54,1.0,545.81,1289748,29999759
2025-07-23 07:30,32,60.85,1.0,766.84,37172019,26245857
2025-07-23 08:00,17,85.01,6.65,452.86,22775070,31425822
2025-07-23 08:30,38,43.5,4.55,646.08,11785994,44428165
2025-07-23 09:00,65,65.98,10.22,431.44,15068037,20709376
2025-07-23 09:30,113,48.3,11.33,513.54,6050283,17731420
2025-07-23 10:00,88,68.05,11.78,100.0,8745123,55490641
2025-07-23 10:30,55,33.55,5.87,918.32,4341104,42991616
2025-07-23 11:00,68,42.14,2.82,682.76,42760929,29611786
2025-07-23 11:30,58,36.37,23.49,456.8,30073159,8105492
2025-07-23 12:00,45,19.07,12.29,455.26,17479761,1048576
2025-07-23 12:30,16,53.53,20.5,703.37,1048576,12603883
2025-07-23 13:00,10,45.21,7.86,642.09,1048576,19073597
2025-07-23 13:30,48,58.83,12.38,612.95,45602570,39468400
2025-07-23 14:00,53,59.03,15.05,632.57,45822771,36605788
2025-07-23 14:30,41,21.09,9.47,291.94,32768000,1048576
2025-07-23 15:00,87,83.68,5.07,272.47,29171384,29569843
2025-07-23 15:30,63,93.71,16.86,406.86,32013025,41502638
2025-07-23 16:00,99,10.0,4.84,624.07,9940500,9699328
2025-07-23 16:30,95,59.77,2.91,420.11,27304919,1048576
2025-07-23 17:00,20,21.07,6.73,503.33,5913968,29569843
2025-07-23 17:30,32,63.22,6.83,740.65,26245857,7109345
2025-07-23 18:00,41,60.19,4.51,338.7,1048576,33281802
2025-07-23 18:30,32,87.45,1.0,345.19,14292090,1384120
2025-07-23 19:00,17,33.08,1.0,205.61,29664215,1048576
2025-07-23 19:30,36,44.92,5.26,194.37,42100326,1048576
2025-07-23 20:00,29,32.88,12.74,423.84,4498391,16242442
2025-07-23 20:30,36,94.31,5.59,371.56,8157921,18276679
2025-07-23 21:00,45,51.79,11.14,439.76,40705720,32075939
2025-07-23 21:30,41,60.97,2.93,424.55,25228738,31740395
2025-07-23 22:00,33,76.0,11.19,100.0,3774873,19587399
2025-07-23 22:30,28,47.95,4.23,499.34,1048576,1048576
2025-07-23 23:00,22,46.79,11.01,723.66,32809943,39468400
2025-07-23 23:30,17,85.37,3.31,734.16,27011317,21726494
2025-07-24 00:00,16,68.31,1.0,522.13,20363345,36888903
2025-07-24 00:30,30,28.5,15.67,585.51,28783411,25197281
2025-07-24 01:00,32,10.0,12.08,236.97,1048576,32233226
2025-07-24 01:30,41,10.0,15.29,679.69,40684748,47353692
2025-07-24 02:00,6,50.17,5.74,478.48,20615004,38912655
2025-07-24 02:30,31,55.29,13.53,432.46,7319060,3240099
2025-07-24 03:00,18,78.08,7.84,690.3,40045117,35819356
2025-07-24 03:30,20,27.88,11.7,205.83,46776975,22754099
2025-07-24 04:00,31,19.51,8.44,217.4,21139292,19262341
2025-07-24 04:30,41,11.22,14.21,654.48,41041264,44197478
2025-07-24 05:00,28,54.3,7.45,808.61,22932357,49943674
2025-07-24 05:30,6,60.21,7.18,523.25,34655436,15959326
2025-07-24 06:00,27,37.59,10.38,100.0,10999562,23876075
2025-07-24 06:30,23,50.17,17.81,512.29,22837985,29936844
2025-07-24 07:00,35,48.99,1.0,424.12,1048576,1048576
2025-07-24 07:30,23,39.23,4.64,431.65,20856176,33795604
2025-07-24 08:00,14,50.15,14.79,405.57,15288238,35116810
